id,city,city_tier,age_group,fd_amount_l,fd_count,days_left,last_login_days,n_signals,has_early_withdrawal,has_no_login,has_competitor_browse,has_safety_check,has_support_ticket,has_rate_compare,has_mf_browse,has_stocks_search,persona,outcome,risk_score,urgency
3142,Kochi,2,mid,1.92,1,21,1,3,1,0,0,1,0,1,0,0,Protector,Renew,33,28
3143,Trivandrum,3,mid,2.3,1,13,16,2,1,0,0,0,0,1,0,0,Exiter,Withdraw,40,40
3144,Lucknow,2,mid,1.76,1,10,2,1,0,0,0,1,0,0,0,0,Protector,Upgrade,15,14
3145,Chennai,1,mid,4.64,2,11,8,2,0,0,0,0,0,1,1,0,Optimizer,Renew,12,7
3146,Surat,3,mid,3.03,2,27,50,3,0,1,0,1,0,1,0,0,Exiter,Churn,46,45
3147,Coimbatore,2,senior,4.17,1,5,2,2,1,0,0,1,0,0,0,0,Exiter,Withdraw,45,42
3148,Indore,2,mid,1.94,2,23,4,4,0,0,0,1,0,1,1,1,Optimizer,Renew,12,8
3149,Nagpur,2,mid,1.2,5,17,6,4,0,0,0,1,1,1,1,0,Protector,Renew,21,17
3150,Hyderabad,1,mid,6.18,2,15,12,1,1,0,0,0,0,0,0,0,Exiter,Churn,29,27
3151,Mumbai,1,mid,6.83,3,28,16,4,1,0,0,1,1,1,0,0,Anxious Saver,Withdraw,57,60
3152,Bengaluru,1,mid,3.65,3,28,9,2,0,0,0,0,0,1,1,0,Optimizer,Upgrade,0,0
3153,Ahmedabad,1,mid,13.19,1,11,7,0,0,0,0,0,0,0,0,0,Protector,Upgrade,12,13
3154,Ahmedabad,1,senior,3.0,2,30,2,2,0,0,0,0,0,1,0,1,Optimizer,Upgrade,8,9
3155,Jaipur,2,mid,4.91,4,10,1,2,0,0,0,1,0,0,0,1,Protector,Renew,13,17
3156,Trivandrum,3,young,2.14,1,12,8,3,0,0,0,1,1,1,0,0,Anxious Saver,Churn,32,33
3157,Kolkata,1,mid,7.57,2,12,4,3,0,0,0,1,1,0,1,0,Anxious Saver,Renew,14,13
3158,Trivandrum,3,mid,1.74,5,29,33,0,0,0,0,0,0,0,0,0,Protector,Renew,11,5
3159,Delhi,1,young,8.97,1,2,2,3,1,0,0,1,0,1,0,0,Exiter,Withdraw,57,62
3160,Varanasi,3,senior,0.52,2,22,3,2,1,0,0,1,0,0,0,0,Protector,Renew,27,19
3161,Nagpur,2,mid,5.7,1,27,3,3,0,0,1,1,0,0,0,1,Protector,Renew,14,13
3162,Bengaluru,1,mid,2.44,2,21,23,2,0,0,0,1,1,0,0,0,Anxious Saver,Renew,16,12
3163,Jaipur,2,mid,3.73,4,16,1,1,0,0,0,0,0,1,0,0,Protector,Withdraw,6,6
3164,Nagpur,2,young,2.52,3,13,29,4,1,1,0,1,1,0,0,0,Anxious Saver,Churn,78,76
3165,Bengaluru,1,senior,1.38,2,25,16,3,1,0,0,1,0,1,0,0,Anxious Saver,Churn,47,44
3166,Chennai,1,young,7.6,3,26,1,2,0,0,0,1,1,0,0,0,Anxious Saver,Withdraw,16,20
3167,Pune,1,young,9.09,1,26,5,1,0,0,0,0,0,1,0,0,Protector,Upgrade,9,13
3168,Chandigarh,2,mid,3.08,1,7,32,3,0,1,0,1,0,0,1,0,Exiter,Withdraw,46,47
3169,Pune,1,young,5.03,2,22,17,1,0,0,0,1,0,0,0,0,Protector,Renew,14,13
3170,Kolkata,1,mid,6.08,1,18,1,1,0,0,0,1,0,0,0,0,Protector,Upgrade,11,8
3171,Chandigarh,2,mid,0.74,1,1,8,4,1,0,0,1,1,1,0,0,Anxious Saver,Withdraw,73,72
3172,Pune,1,senior,1.84,2,19,10,2,0,0,0,0,0,1,1,0,Optimizer,Upgrade,4,3
3173,Pune,1,senior,12.54,1,8,14,6,1,0,1,1,1,1,1,0,Anxious Saver,Withdraw,67,67
3174,Bengaluru,1,senior,1.93,2,15,17,3,1,0,0,1,0,1,0,0,Anxious Saver,Churn,47,48
3175,Mysuru,3,senior,0.83,1,4,2,4,0,0,1,1,0,1,1,0,Optimizer,Upgrade,40,37
3176,Nagpur,2,young,1.95,2,12,21,3,0,0,1,1,0,1,0,0,Exiter,Churn,37,39
3177,Mumbai,1,mid,12.94,3,15,2,2,1,0,0,1,0,0,0,0,Protector,Upgrade,27,25
3178,Kochi,2,mid,0.66,1,26,11,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,28,23
3179,Bhopal,3,senior,1.19,2,18,11,2,1,0,0,1,0,0,0,0,Anxious Saver,Withdraw,28,33
3180,Kolkata,1,senior,5.78,1,20,3,2,0,0,0,1,0,1,0,0,Protector,Renew,13,10
3181,Ahmedabad,1,mid,7.85,1,23,5,1,0,0,0,0,0,0,1,0,Optimizer,Withdraw,0,0
3182,Bengaluru,1,mid,7.4,1,17,2,1,0,0,0,1,0,0,0,0,Protector,Renew,3,7
3183,Bhopal,3,mid,0.85,1,1,1,0,0,0,0,0,0,0,0,0,Protector,Renew,22,19
3184,Allahabad,3,young,1.74,1,20,13,0,0,0,0,0,0,0,0,0,Protector,Renew,0,0
3185,Bhopal,3,young,1.68,2,17,1,1,0,0,0,0,0,0,1,0,Optimizer,Renew,0,3
3186,Agra,3,senior,4.6,1,25,4,1,0,0,0,0,0,1,0,0,Optimizer,Upgrade,9,9
3187,Pune,1,young,3.46,4,24,14,2,0,0,0,1,0,0,1,0,Protector,Renew,0,0
3188,Hyderabad,1,young,2.87,1,4,45,3,1,1,1,0,0,0,0,0,Exiter,Churn,82,81
3189,Mumbai,1,young,11.78,3,20,8,0,0,0,0,0,0,0,0,0,Protector,Renew,0,0
3190,Pune,1,senior,7.33,1,28,1,3,0,0,0,1,1,1,0,0,Protector,Renew,21,15
3191,Varanasi,3,mid,1.45,2,5,33,2,1,0,0,0,1,0,0,0,Exiter,Churn,67,66
3192,Delhi,1,senior,4.19,2,26,47,4,0,1,0,1,0,1,0,1,Exiter,Churn,47,48
3193,Indore,2,mid,0.56,5,28,10,3,1,0,0,0,0,1,0,1,Optimizer,Renew,30,34
3194,Kochi,2,senior,0.84,3,2,5,3,1,0,0,1,0,0,0,1,Exiter,Churn,52,52
3195,Chennai,1,mid,3.53,3,21,18,2,0,0,0,0,0,0,1,1,Optimizer,Renew,1,1
3196,Chennai,1,senior,3.6,4,9,1,2,0,0,0,1,0,0,1,0,Protector,Renew,9,8
3197,Jaipur,2,senior,1.66,3,6,35,1,0,0,0,0,0,1,0,0,Exiter,Withdraw,29,26
3198,Chandigarh,2,mid,2.86,2,19,50,2,1,1,0,0,0,0,0,0,Exiter,Churn,44,46
3199,Ahmedabad,1,mid,9.6,3,30,40,4,1,1,0,1,0,1,0,0,Exiter,Withdraw,66,66
3200,Agra,3,young,2.11,2,23,1,2,1,0,0,0,0,1,0,0,Exiter,Churn,31,33
3201,Chandigarh,2,mid,5.3,1,24,7,3,0,0,0,1,0,1,1,0,Optimizer,Upgrade,16,19
3202,Indore,2,young,4.59,2,6,4,3,0,0,0,0,0,1,1,1,Optimizer,Upgrade,15,10
3203,Chennai,1,senior,8.09,4,17,53,4,1,1,0,0,0,1,0,1,Exiter,Churn,61,59
3204,Surat,3,senior,0.97,2,21,2,2,0,0,0,1,0,1,0,0,Protector,Renew,12,14
3205,Jaipur,2,young,17.33,2,11,1,2,1,0,0,0,0,1,0,0,Optimizer,Upgrade,36,31
3206,Surat,3,mid,4.94,1,9,11,2,0,0,0,1,1,0,0,0,Anxious Saver,Renew,24,23
3207,Delhi,1,mid,2.34,3,22,5,1,0,0,0,1,0,0,0,0,Protector,Renew,5,0
3208,Nagpur,2,senior,1.02,1,15,18,1,0,0,0,0,0,1,0,0,Optimizer,Upgrade,19,19
3209,Patna,3,young,1.09,2,10,15,1,0,0,0,1,0,0,0,0,Protector,Upgrade,24,28
3210,Lucknow,2,mid,3.04,1,1,6,2,0,0,0,1,0,1,0,0,Protector,Withdraw,34,33
3211,Vadodara,2,mid,2.65,2,27,6,2,1,0,0,1,0,0,0,0,Protector,Renew,38,39
3212,Trivandrum,3,senior,1.83,1,4,7,3,1,0,0,1,0,0,0,1,Exiter,Churn,32,28
3213,Bengaluru,1,mid,1.55,2,25,16,2,1,0,0,0,0,1,0,0,Exiter,Churn,38,37
3214,Mumbai,1,young,2.23,1,10,15,3,0,0,1,1,0,0,0,1,Protector,Withdraw,33,33
3215,Delhi,1,mid,11.82,1,6,18,3,1,0,0,1,0,0,1,0,Exiter,Churn,46,47
3216,Indore,2,young,2.86,2,19,20,2,0,0,0,1,0,0,1,0,Protector,Upgrade,5,0
3217,Delhi,1,mid,3.44,2,5,13,2,0,0,0,1,0,1,0,0,Protector,Renew,29,31
3218,Lucknow,2,senior,1.91,3,28,4,2,0,0,1,0,0,1,0,0,Optimizer,Withdraw,21,22
3219,Ahmedabad,1,senior,5.5,2,24,2,2,0,0,1,1,0,0,0,0,Protector,Renew,18,19
3220,Ahmedabad,1,mid,3.21,2,3,6,1,0,0,0,1,0,0,0,0,Protector,Renew,29,34
3221,Chandigarh,2,mid,1.62,2,22,11,2,0,0,0,0,1,1,0,0,Anxious Saver,Renew,20,20
3222,Ahmedabad,1,senior,3.0,2,21,37,5,1,1,0,1,0,1,0,1,Exiter,Withdraw,66,69
3223,Bengaluru,1,senior,4.66,1,4,57,2,0,1,0,0,0,1,0,0,Exiter,Withdraw,62,62
3224,Hyderabad,1,mid,8.55,1,22,2,1,0,0,0,0,0,1,0,0,Optimizer,Upgrade,9,8
3225,Kolkata,1,mid,1.9,1,29,2,1,0,0,0,0,1,0,0,0,Protector,Renew,11,8
3226,Jaipur,2,mid,3.49,2,30,4,1,0,0,0,0,0,1,0,0,Protector,Renew,7,3
3227,Mumbai,1,mid,5.39,2,13,6,3,0,0,0,0,1,1,0,1,Optimizer,Upgrade,29,28
3228,Delhi,1,senior,3.37,1,18,22,2,0,0,0,1,1,0,0,0,Anxious Saver,Withdraw,30,24
3229,Kolkata,1,young,4.89,1,11,16,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,38,39
3230,Coimbatore,2,senior,4.34,3,7,3,0,0,0,0,0,0,0,0,0,Protector,Upgrade,22,15
3231,Trivandrum,3,young,0.91,1,14,6,3,0,0,0,1,1,1,0,0,Anxious Saver,Renew,32,37
3232,Allahabad,3,mid,3.18,5,3,28,4,0,1,1,1,0,1,0,0,Exiter,Churn,86,86
3233,Pune,1,senior,1.74,5,17,23,2,0,0,1,1,0,0,0,0,Protector,Renew,27,24
3234,Delhi,1,young,4.18,1,12,17,1,0,0,0,1,0,0,0,0,Protector,Renew,27,32
3235,Jaipur,2,mid,2.54,2,10,15,3,0,0,0,1,0,1,1,0,Optimizer,Upgrade,16,12
3236,Jaipur,2,mid,2.18,1,24,2,3,0,0,0,1,1,0,1,0,Anxious Saver,Withdraw,10,8
3237,Kolkata,1,senior,0.99,5,9,30,4,1,1,0,0,0,1,1,0,Exiter,Churn,58,61
3238,Pune,1,mid,9.4,3,27,4,3,0,0,1,0,1,1,0,0,Anxious Saver,Withdraw,29,30
3239,Delhi,1,young,10.73,3,8,17,2,0,0,0,1,0,1,0,0,Protector,Renew,22,22
3240,Hyderabad,1,mid,4.59,1,7,32,2,0,1,0,0,0,1,0,0,Exiter,Churn,65,61
3241,Kolkata,1,young,0.64,1,13,7,1,0,0,0,0,0,0,0,1,Protector,Renew,13,12
3242,Mumbai,1,senior,4.17,2,19,50,4,1,1,0,1,0,1,0,0,Exiter,Churn,74,73
3243,Delhi,1,young,7.22,3,22,4,0,0,0,0,0,0,0,0,0,Protector,Renew,1,0
3244,Chandigarh,2,senior,7.52,3,20,11,2,0,0,0,1,0,1,0,0,Protector,Renew,18,21
3245,Chennai,1,mid,3.27,1,2,41,3,0,1,0,0,1,1,0,0,Exiter,Churn,61,66
3246,Nagpur,2,mid,1.61,2,29,36,4,0,1,0,1,0,1,0,1,Exiter,Churn,43,45
3247,Delhi,1,mid,5.93,1,19,3,2,0,0,1,0,0,0,0,1,Protector,Renew,14,16
3248,Mumbai,1,mid,1.36,1,16,9,0,0,0,0,0,0,0,0,0,Protector,Upgrade,0,2
3249,Ahmedabad,1,mid,5.56,1,3,57,1,0,1,0,0,0,0,0,0,Exiter,Churn,51,51
3250,Coimbatore,2,senior,8.61,4,30,5,2,1,0,0,1,0,0,0,0,Protector,Withdraw,32,29
3251,Pune,1,mid,4.88,1,11,33,3,1,1,0,0,0,1,0,0,Exiter,Withdraw,70,70
3252,Hyderabad,1,young,13.81,3,12,35,3,1,1,0,1,0,0,0,0,Exiter,Churn,65,60
3253,Lucknow,2,senior,3.9,1,30,12,3,0,0,0,0,1,1,1,0,Optimizer,Withdraw,12,12
3254,Kolkata,1,mid,0.94,4,10,10,1,0,0,0,0,0,0,1,0,Optimizer,Withdraw,1,0
3255,Ahmedabad,1,mid,7.22,3,25,10,3,0,0,0,0,1,1,0,1,Optimizer,Upgrade,18,19
3256,Bengaluru,1,mid,3.09,1,14,6,2,0,0,0,1,0,0,0,1,Protector,Renew,7,3
3257,Chandigarh,2,young,2.1,2,7,7,1,0,0,0,0,0,1,0,0,Protector,Withdraw,25,26
3258,Lucknow,2,mid,1.0,1,5,4,2,0,0,0,1,1,0,0,0,Protector,Withdraw,30,30
3259,Patna,3,mid,1.39,1,9,3,1,0,0,0,1,0,0,0,0,Protector,Renew,11,12
3260,Ahmedabad,1,senior,5.12,3,27,17,1,0,0,0,1,0,0,0,0,Protector,Renew,15,19
3261,Agra,3,mid,1.94,1,20,1,2,0,0,0,0,0,1,0,1,Optimizer,Withdraw,4,4
3262,Mumbai,1,young,1.77,4,3,15,3,0,0,1,1,0,0,1,0,Protector,Renew,42,41
3263,Jaipur,2,mid,2.68,1,26,6,5,0,0,1,1,0,1,1,1,Optimizer,Withdraw,17,15
3264,Chandigarh,2,senior,2.12,2,26,1,2,1,0,0,0,1,0,0,0,Anxious Saver,Churn,36,29
3265,Jaipur,2,mid,1.87,2,29,14,5,1,0,1,1,1,1,0,0,Anxious Saver,Churn,74,81
3266,Pune,1,senior,7.61,2,13,33,1,0,0,0,1,0,0,0,0,Protector,Renew,17,17
3267,Indore,2,mid,2.97,2,20,5,2,1,0,0,0,0,0,1,0,Exiter,Churn,18,16
3268,Mumbai,1,senior,4.66,2,24,7,1,0,0,0,0,0,0,0,1,Protector,Renew,0,2
3269,Pune,1,mid,3.51,1,28,7,0,0,0,0,0,0,0,0,0,Protector,Renew,5,5
3270,Chennai,1,mid,8.55,2,24,1,2,0,0,0,1,0,1,0,0,Protector,Renew,14,13
3271,Lucknow,2,senior,2.08,3,2,31,2,0,1,0,0,0,1,0,0,Exiter,Churn,63,60
3272,Kolkata,1,mid,1.79,3,5,2,3,0,0,1,0,0,1,0,1,Optimizer,Upgrade,34,34
3273,Nagpur,2,young,7.87,1,13,3,0,0,0,0,0,0,0,0,0,Protector,Renew,5,0
3274,Indore,2,mid,1.9,4,8,59,2,0,1,0,1,0,0,0,0,Exiter,Churn,37,42
3275,Kolkata,1,young,1.56,2,1,36,4,1,1,0,1,0,0,1,0,Exiter,Churn,71,67
3276,Ahmedabad,1,mid,3.95,1,21,6,3,0,0,0,1,1,1,0,0,Anxious Saver,Withdraw,19,16
3277,Jaipur,2,senior,1.86,1,6,9,3,1,0,0,1,0,0,1,0,Exiter,Withdraw,41,36
3278,Chennai,1,mid,57.31,2,21,1,1,0,0,0,0,0,0,1,0,Optimizer,Withdraw,0,2
3279,Kolkata,1,mid,5.89,1,11,1,1,0,0,0,0,0,1,0,0,Optimizer,Renew,14,11
3280,Mumbai,1,mid,7.5,1,29,12,0,0,0,0,0,0,0,0,0,Protector,Withdraw,1,0
3281,Mumbai,1,mid,1.66,3,23,2,2,1,0,0,0,0,1,0,0,Optimizer,Upgrade,33,33
3282,Mysuru,3,senior,1.33,2,4,16,1,0,0,0,0,1,0,0,0,Anxious Saver,Renew,38,34
3283,Bengaluru,1,senior,4.55,1,7,14,2,0,0,1,1,0,0,0,0,Protector,Renew,37,32
3284,Delhi,1,young,5.21,2,22,9,1,0,0,0,1,0,0,0,0,Protector,Renew,0,0
3285,Vadodara,2,mid,3.43,1,20,3,3,0,0,1,1,0,1,0,0,Protector,Withdraw,31,32
3286,Jaipur,2,mid,2.05,1,24,2,3,1,0,1,0,0,1,0,0,Exiter,Churn,59,58
3287,Hyderabad,1,senior,2.85,4,22,6,2,1,0,0,1,0,0,0,0,Protector,Renew,27,19
3288,Delhi,1,senior,6.02,1,14,9,2,0,0,0,1,0,0,0,1,Protector,Renew,9,7
3289,Kolkata,1,senior,5.02,1,24,6,1,0,0,0,1,0,0,0,0,Protector,Renew,0,0
3290,Kolkata,1,senior,1.76,2,1,6,4,0,0,0,1,1,1,1,0,Protector,Renew,37,37
3291,Trivandrum,3,mid,1.57,1,6,16,2,0,0,1,1,0,0,0,0,Exiter,Churn,38,39
3292,Mumbai,1,young,3.05,2,13,34,5,1,1,0,1,1,0,1,0,Exiter,Churn,72,73
3293,Agra,3,young,1.23,1,5,47,1,0,1,0,0,0,0,0,0,Exiter,Churn,48,46
3294,Lucknow,2,young,2.82,3,13,14,4,1,0,1,1,0,0,0,1,Exiter,Churn,49,52
3295,Nagpur,2,senior,2.32,1,26,3,2,0,0,0,1,0,1,0,0,Protector,Renew,12,4
3296,Pune,1,mid,8.58,2,5,1,1,0,0,1,0,0,0,0,0,Exiter,Churn,35,33
3297,Jaipur,2,mid,3.99,1,28,7,2,0,0,0,1,1,0,0,0,Protector,Withdraw,26,29
3298,Nagpur,2,mid,1.36,4,21,40,2,0,1,0,0,0,1,0,0,Exiter,Churn,38,40
3299,Jaipur,2,young,1.54,3,18,1,3,0,0,0,1,0,1,0,1,Optimizer,Upgrade,7,7
3300,Patna,3,young,2.28,1,7,13,2,0,0,0,1,0,1,0,0,Protector,Renew,22,21
3301,Bengaluru,1,mid,4.19,5,22,2,3,1,0,1,1,0,0,0,0,Exiter,Churn,42,45
3302,Jaipur,2,senior,2.79,1,15,3,0,0,0,0,0,0,0,0,0,Protector,Withdraw,1,2
3303,Indore,2,senior,2.83,4,10,5,2,1,0,0,1,0,0,0,0,Anxious Saver,Churn,38,34
3304,Kolkata,1,mid,6.06,1,1,59,4,0,1,1,1,0,1,0,0,Exiter,Withdraw,79,76
3305,Mysuru,3,mid,1.4,1,16,2,2,0,0,0,1,0,1,0,0,Protector,Renew,6,8
3306,Mumbai,1,young,3.7,4,7,5,2,0,0,0,1,1,0,0,0,Anxious Saver,Renew,43,42
3307,Patna,3,mid,1.56,2,17,2,2,0,0,0,1,0,1,0,0,Protector,Renew,14,7
3308,Pune,1,mid,5.79,1,18,16,0,0,0,0,0,0,0,0,0,Protector,Renew,13,11
3309,Chandigarh,2,mid,2.58,1,22,18,1,0,0,0,1,0,0,0,0,Protector,Renew,5,2
3310,Mysuru,3,senior,1.2,1,19,13,2,1,0,0,0,0,0,1,0,Optimizer,Upgrade,28,25
3311,Jaipur,2,mid,1.16,3,4,5,3,1,0,0,1,1,0,0,0,Anxious Saver,Withdraw,52,51
3312,Hyderabad,1,senior,3.92,2,30,2,2,0,0,1,0,0,0,1,0,Optimizer,Upgrade,12,9
3313,Chennai,1,mid,1.45,1,9,7,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,30,29
3314,Hyderabad,1,mid,1.17,1,30,15,1,0,0,0,0,0,1,0,0,Protector,Renew,13,11
3315,Hyderabad,1,mid,1.47,1,14,54,4,1,1,0,0,0,1,1,0,Exiter,Withdraw,70,64
3316,Trivandrum,3,mid,1.2,2,23,5,1,0,0,0,1,0,0,0,0,Protector,Upgrade,6,4
3317,Hyderabad,1,young,2.27,3,15,2,1,0,0,0,1,0,0,0,0,Protector,Renew,0,4
3318,Nagpur,2,senior,2.82,1,17,7,0,0,0,0,0,0,0,0,0,Protector,Upgrade,0,0
3319,Patna,3,mid,3.33,1,9,18,3,0,0,1,1,0,0,1,0,Protector,Renew,39,42
3320,Lucknow,2,senior,2.13,5,16,6,1,0,0,0,1,0,0,0,0,Protector,Renew,8,5
3321,Pune,1,mid,3.18,2,11,3,2,0,0,0,0,1,1,0,0,Optimizer,Renew,33,33
3322,Hyderabad,1,senior,3.7,1,24,8,3,0,0,0,1,0,1,1,0,Optimizer,Renew,4,7
3323,Hyderabad,1,mid,1.09,2,12,2,3,0,0,0,1,0,1,0,1,Protector,Renew,21,20
3324,Mumbai,1,mid,5.71,2,3,46,5,1,1,1,0,1,1,0,0,Exiter,Withdraw,100,99
3325,Indore,2,mid,3.01,2,22,6,2,0,0,0,1,1,0,0,0,Anxious Saver,Withdraw,13,16
3326,Pune,1,mid,2.33,1,5,1,3,1,0,0,1,1,0,0,0,Anxious Saver,Churn,61,58
3327,Delhi,1,young,3.41,1,16,4,2,1,0,0,1,0,0,0,0,Protector,Renew,32,33
3328,Surat,3,mid,1.04,1,15,4,1,0,0,0,1,0,0,0,0,Protector,Renew,8,8
3329,Bengaluru,1,mid,9.55,1,10,2,1,0,0,0,1,0,0,0,0,Protector,Withdraw,12,13
3330,Hyderabad,1,young,8.5,2,18,13,1,0,0,0,1,0,0,0,0,Protector,Renew,0,0
3331,Pune,1,mid,4.21,3,17,10,1,0,0,0,1,0,0,0,0,Protector,Renew,5,5
3332,Chennai,1,young,4.56,1,8,1,2,1,0,0,0,0,0,1,0,Optimizer,Upgrade,26,27
3333,Ahmedabad,1,senior,2.7,2,9,4,4,1,0,1,0,0,1,1,0,Optimizer,Renew,51,58
3334,Kolkata,1,mid,4.51,3,23,6,2,1,0,0,1,0,0,0,0,Protector,Renew,30,23
3335,Hyderabad,1,mid,9.44,1,21,47,2,0,1,0,1,0,0,0,0,Exiter,Churn,42,44
3336,Indore,2,mid,2.03,1,23,1,2,1,0,0,1,0,0,0,0,Protector,Upgrade,31,28
3337,Chennai,1,mid,5.22,2,29,34,3,0,1,0,1,0,0,0,1,Exiter,Churn,33,32
3338,Ahmedabad,1,mid,17.88,1,10,1,3,0,0,0,1,1,1,0,0,Protector,Renew,32,25
3339,Delhi,1,mid,0.57,2,21,7,1,0,0,0,0,0,1,0,0,Protector,Renew,12,8
3340,Mumbai,1,mid,4.3,1,11,7,1,0,0,0,0,0,1,0,0,Protector,Renew,17,19
3341,Lucknow,2,mid,2.35,3,15,6,0,0,0,0,0,0,0,0,0,Protector,Renew,0,0
3342,Delhi,1,young,1.32,2,16,1,1,0,0,0,1,0,0,0,0,Protector,Renew,7,9
3343,Vadodara,2,mid,6.94,1,17,7,3,0,0,0,1,1,0,0,1,Protector,Upgrade,11,10
3344,Bengaluru,1,senior,4.58,1,27,5,1,0,0,0,1,0,0,0,0,Protector,Renew,0,1
3345,Hyderabad,1,young,7.13,3,14,25,3,1,1,0,1,0,0,0,0,Exiter,Withdraw,59,52
3346,Surat,3,young,1.45,2,9,3,1,0,0,0,0,1,0,0,0,Protector,Upgrade,13,11
3347,Pune,1,mid,2.66,2,22,19,2,1,0,0,1,0,0,0,0,Anxious Saver,Withdraw,46,40
3348,Delhi,1,young,5.52,1,4,3,2,1,0,0,1,0,0,0,0,Exiter,Churn,36,36
3349,Lucknow,2,young,4.42,3,10,12,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,32,29
3350,Pune,1,senior,3.35,1,12,11,3,1,0,0,1,0,1,0,0,Protector,Withdraw,48,44
3351,Bengaluru,1,senior,8.13,5,18,9,1,1,0,0,0,0,0,0,0,Exiter,Churn,26,31
3352,Trivandrum,3,young,1.34,2,3,4,1,0,0,0,0,1,0,0,0,Protector,Renew,33,34
3353,Jaipur,2,mid,2.5,1,13,1,1,0,0,0,1,0,0,0,0,Protector,Upgrade,7,5
3354,Kolkata,1,young,7.68,3,29,53,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,41,35
3355,Chandigarh,2,young,3.6,1,13,35,3,0,1,0,0,0,1,1,0,Exiter,Churn,50,50
3356,Trivandrum,3,mid,8.04,3,7,18,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,42,42
3357,Chennai,1,mid,11.45,1,15,25,2,1,0,0,1,0,0,0,0,Exiter,Churn,27,28
3358,Chandigarh,2,mid,2.52,3,21,26,1,0,0,0,1,0,0,0,0,Protector,Renew,5,5
3359,Pune,1,mid,3.24,1,27,14,3,1,0,0,1,1,0,0,0,Anxious Saver,Renew,38,39
3360,Varanasi,3,senior,1.28,1,25,12,1,0,0,0,1,0,0,0,0,Protector,Withdraw,6,6
3361,Ahmedabad,1,mid,0.71,2,12,2,3,1,0,0,0,1,0,1,0,Anxious Saver,Withdraw,47,45
3362,Ahmedabad,1,mid,6.08,4,2,12,3,0,0,0,1,0,1,0,1,Protector,Renew,26,23
3363,Bhopal,3,mid,1.02,3,18,10,1,1,0,0,0,0,0,0,0,Exiter,Churn,28,27
3364,Varanasi,3,mid,0.99,2,19,2,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,29,25
3365,Varanasi,3,mid,1.92,1,1,4,4,0,0,0,1,1,1,0,1,Anxious Saver,Withdraw,37,35
3366,Nagpur,2,mid,0.86,1,18,1,1,0,0,0,0,0,0,1,0,Optimizer,Renew,0,0
3367,Ahmedabad,1,mid,9.08,2,16,7,3,0,0,0,1,1,0,1,0,Protector,Withdraw,11,11
3368,Delhi,1,young,4.64,1,24,5,1,0,0,0,0,0,1,0,0,Protector,Renew,5,0
3369,Chennai,1,senior,1.89,2,29,3,2,0,0,0,1,0,1,0,0,Protector,Renew,15,11
3370,Delhi,1,senior,3.15,1,30,27,2,0,0,0,1,0,0,1,0,Protector,Renew,4,2
3371,Ahmedabad,1,mid,10.79,1,25,5,4,1,0,0,1,0,1,1,0,Optimizer,Upgrade,34,38
3372,Trivandrum,3,mid,1.15,2,13,43,3,1,1,1,0,0,0,0,0,Exiter,Withdraw,83,79
3373,Vadodara,2,young,2.29,5,3,14,2,1,0,0,1,0,0,0,0,Exiter,Churn,52,49
3374,Coimbatore,2,young,1.76,3,3,3,2,0,0,0,1,0,0,0,1,Protector,Renew,21,24
3375,Chandigarh,2,young,1.28,3,14,8,4,0,0,0,1,1,1,1,0,Anxious Saver,Withdraw,29,28
3376,Bengaluru,1,senior,1.51,1,8,4,2,1,0,0,1,0,0,0,0,Protector,Upgrade,38,39
3377,Pune,1,mid,2.85,1,7,55,1,0,1,0,0,0,0,0,0,Exiter,Churn,44,47
3378,Ahmedabad,1,mid,14.45,3,22,23,1,1,0,0,0,0,0,0,0,Exiter,Churn,29,26
3379,Coimbatore,2,young,1.23,2,3,37,5,1,1,1,1,1,0,0,0,Exiter,Withdraw,100,100
3380,Hyderabad,1,young,2.71,1,27,7,2,0,0,0,1,0,1,0,0,Protector,Renew,7,6
3381,Trivandrum,3,mid,2.22,2,4,5,2,0,0,0,1,1,0,0,0,Protector,Withdraw,30,32
3382,Allahabad,3,young,0.79,1,10,40,2,0,1,1,0,0,0,0,0,Exiter,Churn,54,52
3383,Pune,1,senior,11.29,3,27,59,4,0,1,0,1,0,1,1,0,Optimizer,Withdraw,33,30
3384,Pune,1,young,3.46,1,18,3,1,0,0,0,1,0,0,0,0,Protector,Renew,8,6
3385,Hyderabad,1,mid,2.08,1,1,2,1,0,0,0,0,0,1,0,0,Optimizer,Upgrade,26,23
3386,Agra,3,senior,4.05,1,10,45,2,0,1,0,0,0,1,0,0,Exiter,Withdraw,47,47
3387,Nagpur,2,senior,4.73,1,4,53,2,0,1,0,1,0,0,0,0,Exiter,Churn,56,55
3388,Ahmedabad,1,mid,1.87,3,26,9,3,0,0,0,0,0,1,1,1,Optimizer,Upgrade,3,4
3389,Varanasi,3,mid,1.93,3,2,9,3,1,0,0,1,0,1,0,0,Exiter,Churn,56,55
3390,Kolkata,1,senior,4.91,2,1,11,5,1,0,1,1,1,1,0,0,Exiter,Churn,84,80
